Status,Street Address (Full),List Price,Sale Price,Age,Sq Ft Total,Lot Size,Listing Date,Sale Date,Close Date,DOM,Zip Code,Original List Price,Year Built,Lot Size,MLS Number ,,
Sold,751 Ashwick LOOP ,429900,440000,4,1499,2544,6/10/2021 0:00,6/15/2021 0:00,7/2/2021 0:00,5,95823,429900,2017,2544,ME221066078,,
Sold,5610 Corte Viejo ,419900,440000,10,1880,7405,6/10/2021 0:00,6/14/2021 0:00,7/13/2021 0:00,4,92545,419900,2011,7405,CRSW21125808,,
Sold,2292 Woolner AVE ,400000,440000,70,1161,8276,6/9/2021 0:00,6/18/2021 0:00,7/13/2021 0:00,9,94533,400000,1951,8276,BA321049880,,
Sold,537 Vardon CIR ,420000,440000,11,2024,5227,5/31/2021 0:00,6/11/2021 0:00,7/2/2021 0:00,11,92545,420000,2010,5227,CRSW21122340,,
Sold,40297 Corte Peralta ,399900,437000,28,1344,4792,6/9/2021 0:00,6/20/2021 0:00,7/9/2021 0:00,11,92562,399900,1993,4792,CRSW21128737,,
Sold,1200 Cragstone DR ,425000,436500,16,2470,9148,5/27/2021 0:00,6/16/2021 0:00,7/9/2021 0:00,20,92545,425000,2005,9148,CRSW21128450,,
Sold,939 Lincoln ST ,412500,436500,140,1069,6534,6/10/2021 0:00,6/17/2021 0:00,7/12/2021 0:00,7,95667,412500,1881,6534,ME221065429,,
Sold,2381 Channing PL ,435000,435000,48,1608,8712,7/8/2021 0:00,7/8/2021 0:00,7/8/2021 0:00,0,94533,435000,1973,8712,BA321063006,,
Sold,373 folsom ,435000,435000,55,1420,5663,6/29/2021 0:00,7/12/2021 0:00,7/20/2021 0:00,13,95687,435000,1966,5663,BA321057755,,
Sold,216 Markham AVE ,450000,435000,60,1228,5663,6/25/2021 0:00,7/9/2021 0:00,7/16/2021 0:00,14,95688,450000,1961,5663,BA321058188,,
Sold,19771 Inverness LN ,425000,435000,56,600,800,6/21/2021 0:00,6/28/2021 0:00,7/20/2021 0:00,7,92646,425000,1965,800,CRPW21134222,,
Sold,341 W 49th ST ,399777,435000,67,946,7920,6/18/2021 0:00,7/1/2021 0:00,7/15/2021 0:00,13,92407,399777,1954,7920,CRIV21132889,,
Sold,5416 Beauregard WAY ,430000,435000,59,1292,7841,6/16/2021 0:00,6/24/2021 0:00,7/20/2021 0:00,8,95662,430000,1962,7841,ME221068851,,
Sold,82510 Delano DR ,405000,435000,21,1703,5663,6/14/2021 0:00,6/22/2021 0:00,7/7/2021 0:00,8,92201,405000,2000,5663,CROC21128408,,
Sold,3171 Coral DR ,425000,435000,49,1035,3000,6/3/2021 0:00,6/19/2021 0:00,7/12/2021 0:00,16,92056,425000,1972,3000,CRNDP2106834,,
Sold,326 W Caldwell ST ,399999,435000,69,984,7009,6/11/2021 0:00,6/17/2021 0:00,7/6/2021 0:00,6,90220,399999,1952,7009,CRPW21126977,,
Sold,136 Ivy ST ,425000,435000,4,1525,2810,6/10/2021 0:00,6/12/2021 0:00,7/13/2021 0:00,2,95678,425000,2017,2810,ME221065228,,
Sold,120 N Crescent AVE ,429950,435000,81,884,5009,6/10/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,5,95240,429950,1940,5009,ME221066065,,
Sold,8936 Bedford AVE ,425000,435000,64,1008,10019,6/10/2021 0:00,6/14/2021 0:00,7/7/2021 0:00,4,95628,425000,1957,10019,ME221064572,,
Sold,151 Johnson ST ,430000,435000,19,1506,5963,6/10/2021 0:00,6/14/2021 0:00,7/16/2021 0:00,4,95692,420000,2002,5963,ME221065560,,
Sold,988 Dunbar CT ,434200,434200,2,1935,7841,6/16/2021 0:00,6/29/2021 0:00,7/16/2021 0:00,13,92543,434200,2019,7841,CRIG21131508,,
Sold,18 Quista DR ,449000,433000,47,1792,8276,5/25/2020 0:00,9/24/2020 0:00,11/20/2020 0:00,122,95926,449000,1974,8276,ME202001571,,
Sold,1310 Rice LN ,389000,432500,34,1442,4861,7/1/2021 0:00,7/5/2021 0:00,7/15/2021 0:00,4,95678,389000,1987,4861,ME221077762,,
Sold,1154 E 38th ST ,410000,432500,63,1321,7259,6/11/2021 0:00,6/19/2021 0:00,7/16/2021 0:00,8,92404,410000,1958,7259,CRCV21126432,,
Sold,11 Leland CT ,399000,431000,22,1346,7405,6/10/2021 0:00,6/13/2021 0:00,7/6/2021 0:00,3,95973,399000,1999,7405,CRSN21124025,,
Sold,7243 Washburn WAY ,420000,430000,54,1492,6098,7/1/2021 0:00,7/5/2021 0:00,7/20/2021 0:00,4,95660,420000,1967,6098,ME221077331,,
Sold,3560 Eskaton DR ,420000,430000,4,1492,3485,7/1/2021 0:00,7/2/2021 0:00,7/16/2021 0:00,1,95667,420000,2017,3485,ME221073267,,
Sold,136 Diamond ST ,385000,430000,73,720,4177,7/1/2021 0:00,7/2/2021 0:00,7/16/2021 0:00,1,95603,385000,1948,4177,ME221076917,,
Sold,5210 Meadow Croft LN ,405000,430000,42,1840,217800,6/29/2021 0:00,7/3/2021 0:00,7/16/2021 0:00,4,95664,405000,1979,217800,ME221074354,,
Sold,17807 Foxtail DR ,420000,430000,42,1522,12632,6/26/2021 0:00,6/27/2021 0:00,7/20/2021 0:00,1,95946,420000,1979,12632,ME221071920,,
Sold,913 W D ST ,430000,430000,69,1146,8470,6/24/2021 0:00,6/24/2021 0:00,7/16/2021 0:00,0,91762,430000,1952,8470,CRCV21137733,,
Sold,1300 Champion Oaks ,420000,430000,59,1135,6512,6/24/2021 0:00,7/2/2021 0:00,7/20/2021 0:00,8,95661,420000,1962,6512,ME221069198,,
Sold,9334 Salina WAY ,399999,430000,43,1297,6273,6/22/2021 0:00,6/24/2021 0:00,7/16/2021 0:00,2,95827,399999,1978,6273,ME221071863,,
Sold,6557 Misty Creek DR ,389000,430000,45,1632,6970,6/17/2021 0:00,6/23/2021 0:00,7/9/2021 0:00,6,95621,389000,1976,6970,ME221070461,,
Sold,9872 Oak Grove DR ,429900,430000,94,1082,0.5,6/15/2021 0:00,6/19/2021 0:00,7/20/2021 0:00,4,91916,429900,1927,0.5,CRPTP2104208,,
Sold,8801 Lance AVE ,419000,430000,61,1008,12197,6/16/2021 0:00,6/18/2021 0:00,7/12/2021 0:00,2,95662,419000,1960,12197,ME221066916,,
Sold,2100 Loyola ,429900,430000,50,1676,7501,6/15/2021 0:00,6/17/2021 0:00,7/2/2021 0:00,2,95382,429900,1971,7501,ME221068442,,
Sold,1119 Stoneglen DR ,419900,430000,31,1756,6288,6/11/2021 0:00,6/18/2021 0:00,7/15/2021 0:00,7,95360,419900,1990,6288,ME221067424,,
Sold,5647 Helix ST ,409900,430000,38,1125,3485,6/10/2021 0:00,6/16/2021 0:00,7/14/2021 0:00,6,92509,409900,1983,3485,CROC21126323,,
Sold,630 W Monterey AVE ,430000,430000,83,2168,6499,6/11/2021 0:00,6/28/2021 0:00,7/19/2021 0:00,17,95204,479000,1938,6499,ME221066316,,
Sold,2465 Aberdeen CT ,425000,430000,8,1550,10890,6/9/2021 0:00,6/15/2021 0:00,7/16/2021 0:00,6,95901,395000,2013,10890,ME221065256,,
Sold,578 Honolulu AVE ,450000,430000,73,870,5200,1/27/2021 0:00,3/18/2021 0:00,6/10/2021 0:00,50,93445,450000,1948,5200,CRSP21017713,,
Sold,12728 Water Lily LN ,430000,430000,20,2058,8400,6/10/2021 0:00,6/12/2021 0:00,7/13/2021 0:00,2,92392,395000,2001,8400,CRIV21126000,,
Sold,3616 Blackfoot WAY ,399999,430000,37,1206,7941,6/10/2021 0:00,6/17/2021 0:00,7/12/2021 0:00,7,95843,399999,1984,7941,ME221048943,,
Sold,1361 Eden WAY ,429900,429900,40,1724,9148,5/18/2021 0:00,5/25/2021 0:00,6/30/2021 0:00,7,95993,429900,1981,9148,ME202101194,,
Sold,23272 Harland DR ,419000,428800,37,1025,8276,6/7/2021 0:00,6/15/2021 0:00,7/9/2021 0:00,8,92557,389000,1984,8276,CRSW21123130,,
Sold,1150 Kay CIR ,395000,427500,17,1389,5724,6/10/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,5,95382,395000,2004,5724,ME221065756,,
Sold,1706 Terrace LN ,409000,427000,37,913,2545,6/15/2021 0:00,6/20/2021 0:00,7/21/2021 0:00,5,91768,409000,1984,2545,CRPW21129436,,
Sold,60 James DR ,450000,425000,25,1461,5392,7/20/2018 0:00,10/1/2019 0:00,10/1/2019 0:00,438,93001,499000,1996,5392,CRV0-219010175,,
Sold,277 W 22ND ST ,350000,425000,72,1094,5336,7/6/2021 0:00,7/7/2021 0:00,7/21/2021 0:00,1,95376,350000,1949,5336,ME221079438,,
Sold,504 3rd ST ,399999,425000,121,1412,3049,6/24/2021 0:00,6/30/2021 0:00,7/14/2021 0:00,6,95605,399999,1900,3049,ME221072250,,
Sold,4543 Sundari AVE ,365000,425000,15,2283,6970,6/24/2021 0:00,6/28/2021 0:00,7/21/2021 0:00,4,95961,365000,2006,6970,ME221072621,,
Sold,3221 Bellwood ST ,400000,425000,9,1723,6534,6/23/2021 0:00,6/28/2021 0:00,7/16/2021 0:00,5,92543,400000,2012,6534,CRSW21133833,,
Sold,2710 Anza Ct ,420000,425000,52,1302,9450,6/23/2021 0:00,6/23/2021 0:00,7/1/2021 0:00,0,94509,420000,1969,9450,EB40955697,,
Sold,957 Marjorie AVE ,429000,425000,60,1894,13068,5/14/2021 0:00,5/28/2021 0:00,7/6/2021 0:00,14,95926,429000,1961,13068,CRSN21104555,,
Sold,11124 Sawtooth CT ,365000,425000,14,3352,7468,6/14/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,7,92301,365000,2007,7468,CRPW21128662,,
Sold,7360 Hayward DR ,400000,425000,60,1104,8712,6/17/2021 0:00,6/22/2021 0:00,7/19/2021 0:00,5,95828,400000,1961,8712,ME221070452,,
Sold,7605 18th AVE ,374999,425000,20,1431,5624,6/17/2021 0:00,6/24/2021 0:00,7/12/2021 0:00,7,95820,374999,2001,5624,ME221070123,,
Sold,101 Cambridge DR ,399000,425000,32,1287,2178,6/16/2021 0:00,7/16/2021 0:00,7/16/2021 0:00,30,95687,399000,1989,2178,BA321054071,,
Sold,557 Grand Smokey CT ,399500,425000,35,1473,10890,6/13/2021 0:00,6/19/2021 0:00,7/19/2021 0:00,6,95973,399500,1986,10890,CRSN21128339,,
Sold,4941 Timbercreek WAY ,397000,425000,42,1444,6599,6/10/2021 0:00,6/13/2021 0:00,7/6/2021 0:00,3,95841,397000,1979,6599,ME221065648,,
Sold,3032 Twin Creeks LN ,399900,425000,32,986,3467,6/10/2021 0:00,6/21/2021 0:00,7/14/2021 0:00,11,95677,399900,1989,3467,ME221065173,,
Sold,23434 Shady Glen CT ,425000,425000,37,1600,3485,6/9/2021 0:00,6/14/2021 0:00,7/15/2021 0:00,5,92557,425000,1984,3485,CRIV21125612,,
Sold,987 Country Club RD ,400000,425000,80,1995,18731,6/10/2021 0:00,7/16/2021 0:00,7/16/2021 0:00,36,95961,400000,1941,18731,ME221065186,,
Sold,1620 Royal Crest DR ,389950,425000,47,1300,6599,6/9/2021 0:00,6/16/2021 0:00,7/16/2021 0:00,7,95242,389950,1974,6599,ME221065460,,
Sold,2351 Sea Ranch CT ,419999,425000,30,1466,5001,6/9/2021 0:00,6/15/2021 0:00,7/19/2021 0:00,6,95206,419999,1991,5001,ME221065295,,
Sold,611 C ST ,424900,424900,97,3884,32670,5/14/2021 0:00,5/19/2021 0:00,7/2/2021 0:00,5,95901,424900,1924,32670,ME602188,,
Sold,1217 Jill LN ,395000,423500,43,1584,7148,6/18/2021 0:00,6/23/2021 0:00,7/20/2021 0:00,5,95355,395000,1978,7148,ME221069498,,
Sold,2116 Eagle Meadows DR ,425000,423000,5,2795,6098,5/30/2020 0:00,6/22/2020 0:00,7/27/2020 0:00,23,95948,430000,2016,6098,ME202001611,,
Sold,5481 Scottwood RD ,429900,422000,13,1871,39640,8/3/2020 0:00,8/15/2020 0:00,9/29/2020 0:00,12,95969,4299000,2008,39640,ME202002306,,
Sold,5128 Diablo DR ,399000,422000,59,1456,7841,6/16/2021 0:00,6/22/2021 0:00,7/21/2021 0:00,6,95842,399000,1962,7841,ME221069804,,
Sold,6410 Westholme WAY ,379900,421000,57,1214,6970,6/9/2021 0:00,6/15/2021 0:00,7/6/2021 0:00,6,95823,379900,1964,6970,ME221065078,,
Sold,1824 Cleo CT ,399900,420000,31,1860,10454,2/18/2021 0:00,3/30/2021 0:00,4/28/2021 0:00,40,95993,394900,1990,10454,ME202100443,,
Sold,11314 Sagewood PL ,383000,420000,36,1073,10019,7/1/2021 0:00,7/7/2021 0:00,7/21/2021 0:00,6,92557,383000,1985,10019,CRIV21142607,,
Sold,6809 Coventry DR ,365000,420000,47,1261,7405,6/28/2021 0:00,7/1/2021 0:00,7/14/2021 0:00,3,95621,365000,1974,7405,ME221072280,,
Sold,1413 Empire ST ,370000,420000,71,900,6534,6/25/2021 0:00,6/27/2021 0:00,7/7/2021 0:00,2,94533,370000,1950,6534,BA321058523,,
Sold,8208 Clarion CIR ,400000,420000,32,1199,6020,6/25/2021 0:00,6/28/2021 0:00,7/15/2021 0:00,3,95843,400000,1989,6020,ME221074569,,
Sold,2613 Keller ST ,385000,420000,45,1293,6499,6/25/2021 0:00,6/28/2021 0:00,7/15/2021 0:00,3,95355,385000,1976,6499,ME221072579,,
Sold,13 N Ham LN ,410000,420000,65,1381,6678,6/23/2021 0:00,6/26/2021 0:00,7/19/2021 0:00,3,95242,410000,1956,6678,ME221072606,,
Sold,7215 Portola RD ,410000,420000,38,869,4370,6/16/2021 0:00,6/20/2021 0:00,7/16/2021 0:00,4,93422,410000,1983,4370,CRNS21131051,,
Sold,10803 Basie WAY ,420000,420000,25,1316,4548,6/20/2021 0:00,6/28/2021 0:00,7/13/2021 0:00,8,95670,420000,1996,4548,ME221071891,,
Sold,3060 Clearview DR ,410000,420000,53,1934,10019,4/27/2021 0:00,4/28/2021 0:00,6/16/2021 0:00,1,95993,410000,1968,10019,ME202101033,,
Sold,4525 Satinwood WAY ,410000,420000,36,1065,4687,6/18/2021 0:00,6/23/2021 0:00,7/16/2021 0:00,5,95842,410000,1985,4687,ME221070960,,
Sold,2697 Bethel WAY ,399000,420000,31,1384,5663,6/18/2021 0:00,6/23/2021 0:00,7/6/2021 0:00,5,95691,399000,1990,5663,ME221068273,,
Sold,1860 Nevada ST ,410000,420000,16,2130,741,4/22/2021 0:00,4/29/2021 0:00,6/14/2021 0:00,7,95948,410000,2005,741,ME202100992,,
Sold,729 Spruce AVE ,399997,420000,17,1506,8705,6/15/2021 0:00,7/20/2021 0:00,7/20/2021 0:00,35,95692,399997,2004,8705,ME221068503,,
Sold,32913 Falling Leaf LN ,420000,420000,53,2093,4900,6/14/2021 0:00,6/14/2021 0:00,6/18/2021 0:00,0,92382,420000,1968,4900,CREV21128386,,
Sold,1614 Maplewood Dr ,395000,420000,61,1451,6177,6/14/2021 0:00,6/20/2021 0:00,7/19/2021 0:00,6,95350,395000,1960,6177,ME221068009,,
Sold,5039 College AVE ,390000,420000,68,1000,7405,6/11/2021 0:00,6/17/2021 0:00,7/13/2021 0:00,6,92505,390000,1953,7405,CRIG21126760,,
Sold,912 Rio Robles AVE ,410000,420000,13,1673,10228,6/11/2021 0:00,6/11/2021 0:00,7/7/2021 0:00,0,95838,410000,2008,10228,ME221066508,,
Sold,13501 Ninebark ST ,389000,420000,34,1060,7841,6/11/2021 0:00,6/16/2021 0:00,7/16/2021 0:00,5,92553,389000,1987,7841,CRIV21125831,,
Sold,11818 Cheshire ST ,400000,420000,67,741,2622,6/9/2021 0:00,6/16/2021 0:00,6/25/2021 0:00,7,90650,400000,1954,2622,CRP1-5153,,
Sold,9781 Esquon RD ,429000,417000,101,1500,34848,5/12/2019 0:00,6/4/2019 0:00,7/30/2019 0:00,23,95938,495000,1920,34848,ME201901572,,
Sold,1001 Amberwood RD ,350000,417000,69,1266,5227,6/23/2021 0:00,6/24/2021 0:00,7/12/2021 0:00,1,95864,350000,1952,5227,ME221064755,,
Sold,16722 Desert Willow ST ,379900,417000,14,2607,6249,6/11/2021 0:00,6/17/2021 0:00,7/19/2021 0:00,6,92394,379900,2007,6249,CRIG21127301,,
Sold,3927 Anchorage ST ,415000,415000,22,2797,7405,7/21/2021 0:00,7/21/2021 0:00,7/21/2021 0:00,0,92545,415000,1999,7405,CRSW21156851,,
Sold,2425 Greentree CT ,399000,415000,14,1551,10019,8/14/2019 0:00,8/19/2019 0:00,9/18/2019 0:00,5,95981,399000,2007,10019,ME201902830,,
Sold,4255 Riosa RD ,429999,415000,24,1536,217800,9/25/2020 0:00,10/7/2020 0:00,11/6/2020 0:00,12,95681,429999,1997,217800,ME202002879,,
Sold,13801 Green Mountain ,399000,415000,16,1763,219542,3/4/2020 0:00,3/6/2020 0:00,3/16/2020 0:00,2,96003,399000,2005,219542,ME202000792,,
Sold,10132 Texas Hill RD ,425000,415000,19,2168,294466,12/30/2020 0:00,2/2/2021 0:00,3/29/2021 0:00,34,95962,400000,2002,294466,ME202003611,,
Sold,6882 Norton AVE ,465000,415000,63,1907,8400,11/5/2018 0:00,1/5/2019 0:00,1/18/2019 0:00,61,93003,499900,1958,8400,CRV0-218013798,,
Sold,2828 Tecumseh LN ,405000,415000,17,1653,5410,6/23/2021 0:00,6/28/2021 0:00,7/16/2021 0:00,5,95206,405000,2004,5410,ME221072947,,
Sold,17669 Arden CT ,415000,415000,56,1350,87120,6/19/2021 0:00,6/23/2021 0:00,7/8/2021 0:00,4,95665,415000,1965,87120,ME221071753,,
Sold,25962 Emmanuel LN ,389900,415000,17,2001,8276,6/8/2021 0:00,6/17/2021 0:00,7/9/2021 0:00,9,92544,389900,2004,8276,CRSW21127339,,
Sold,81389 Monet CT ,424900,415000,0,1905,4529,6/11/2021 0:00,6/18/2021 0:00,7/14/2021 0:00,7,92201,424900,2021,4529,CRSW21122514,,
Sold,1328 Sebastian WAY ,379000,415000,69,1081,6098,6/10/2021 0:00,6/15/2021 0:00,7/13/2021 0:00,5,95864,379000,1952,6098,ME221061414,,
Sold,1155 TAWNY LN ,405000,415000,27,1300,8586,6/10/2021 0:00,6/18/2021 0:00,7/21/2021 0:00,8,95380,405000,1994,8586,ME221065701,,
Sold,4980 Emerson RD ,365000,415000,69,1018,4792,6/10/2021 0:00,6/17/2021 0:00,7/8/2021 0:00,7,95820,365000,1952,4792,ME221049627,,
Sold,1009 W Lime AVE ,399900,415000,59,1182,6098,6/10/2021 0:00,6/14/2021 0:00,7/21/2021 0:00,4,93436,399900,1962,6098,CRPI21125539,,
Sold,696 Goldenrod ST ,365000,415000,34,1551,6970,6/6/2021 0:00,6/13/2021 0:00,7/9/2021 0:00,7,92545,365000,1987,6970,CRSW21122183,,
Sold,6206 Orsi CIR ,390000,415000,60,1045,7405,6/9/2021 0:00,6/16/2021 0:00,6/24/2021 0:00,7,95608,390000,1961,7405,ME221064705,,
Sold,3345 Wild Palms DR ,377000,413000,45,1381,6652,6/9/2021 0:00,6/17/2021 0:00,7/13/2021 0:00,8,95355,377000,1976,6652,ME221062881,,
Sold,543 S Acacia AVE ,399000,412500,73,912,5911,6/18/2021 0:00,6/22/2021 0:00,7/16/2021 0:00,4,95366,425000,1948,5911,ME221070943,,
Sold,1408 Wyant WAY ,385000,412000,69,1081,6534,6/10/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,5,95864,355000,1952,6534,ME221033357,,
Sold,561 Del Rio CIR ,380000,410101,51,1188,8067,6/25/2021 0:00,6/29/2021 0:00,7/14/2021 0:00,4,95361,380000,1970,8067,ME221058661,,
Sold,2400 Phar Lap ,419900,410000,19,2247,8477,8/8/2019 0:00,9/12/2019 0:00,10/7/2019 0:00,35,95355,449000,2002,8477,ME201902860,,
Sold,43318 11th ST ,395000,410000,32,1372,6651,6/25/2021 0:00,6/28/2021 0:00,7/15/2021 0:00,3,93535,395000,1989,6651,CNSR21138932,,
Sold,2615 Tronero WAY ,389000,410000,63,1000,6098,6/23/2021 0:00,6/29/2021 0:00,7/20/2021 0:00,6,95670,389000,1958,6098,ME221073194,,
Sold,11167 Ruby CIR ,415000,410000,13,2811,8665,6/22/2021 0:00,6/26/2021 0:00,7/14/2021 0:00,4,92301,415000,2008,8665,CRDW21136136,,
Sold,26309 Dracaea AVE ,410000,410000,33,1602,7405,6/21/2021 0:00,6/21/2021 0:00,7/12/2021 0:00,0,92555,410000,1988,7405,CRIV21134701,,
Sold,3612 E Avenue R11 ,389990,410000,37,1344,4863,6/20/2021 0:00,6/21/2021 0:00,7/19/2021 0:00,1,93550,389990,1984,4863,CNSR21134101,,
Sold,1821 Pheasant DR ,417000,410000,27,2397,7405,2/23/2020 0:00,7/26/2020 0:00,8/24/2020 0:00,154,95993,439500,1994,7405,ME202000622,,
Sold,2147 Greenbriar DR ,410000,410000,20,1558,6042,6/11/2021 0:00,6/14/2021 0:00,7/19/2021 0:00,3,93635,410000,2001,6042,ME221066481,,
Sold,816 Landsford ST ,399990,410000,45,1504,6896,6/11/2021 0:00,6/18/2021 0:00,7/16/2021 0:00,7,93535,399990,1976,6896,CNSR21126634,,
Sold,2541 Augibi WAY ,380000,410000,65,1000,6090,6/10/2021 0:00,6/15/2021 0:00,7/2/2021 0:00,5,95670,370000,1956,6090,ME221057890,,
Sold,43805 Easy ST ,368000,410000,32,1825,10910,6/9/2021 0:00,6/15/2021 0:00,7/20/2021 0:00,6,93535,368000,1989,10910,CRDW21125379,,
Sold,507 Ellis ST ,424900,410000,40,1300,6970,5/28/2021 0:00,6/13/2021 0:00,7/8/2021 0:00,16,92530,424900,1981,6970,CRSW21115370,,
Sold,779 Halie CT ,415000,409500,41,1630,12632,12/20/2019 0:00,1/30/2020 0:00,2/26/2020 0:00,41,95973,430000,1980,12632,ME201904195,,
Sold,1411 W Magnolia ST ,415000,408000,71,782,5103,6/5/2021 0:00,7/6/2021 0:00,7/20/2021 0:00,31,90220,415000,1950,5103,CRIG21121713,,
Sold,602 Stineman CT ,400000,408000,18,1506,9583,6/10/2021 0:00,6/15/2021 0:00,7/12/2021 0:00,5,95692,400000,2003,9583,ME221064420,,
Sold,1050 Dallimore RD ,399900,407000,35,1722,178596,6/10/2021 0:00,6/16/2021 0:00,6/30/2021 0:00,6,95713,399900,1986,178596,ME221062783,,
Sold,24 Kimberlee LN ,385000,407000,50,1342,6098,6/9/2021 0:00,6/15/2021 0:00,7/7/2021 0:00,6,95926,385000,1971,6098,CRSN21124299,,
Sold,1559 Clear Water CT ,375000,405000,17,1970,7841,5/7/2021 0:00,5/12/2021 0:00,6/4/2021 0:00,5,95901,375000,2004,7841,ME202101123,,
Sold,505 Blue Canyon DR ,374950,405000,28,1369,5131,6/28/2021 0:00,7/7/2021 0:00,7/21/2021 0:00,9,95354,374950,1993,5131,ME221076189,,
Sold,13415 High ST ,425000,405000,98,856,4841,6/14/2021 0:00,7/21/2021 0:00,7/21/2021 0:00,37,90602,450000,1923,4841,CRPW21139263,,
Sold,1866 Seven Hills DR ,399000,405000,22,2022,7405,6/25/2021 0:00,7/4/2021 0:00,7/19/2021 0:00,9,92545,399000,1999,7405,CRSW21131756,,
Sold,373 Lovers LN ,350000,405000,67,1317,10454,6/25/2021 0:00,6/28/2021 0:00,7/13/2021 0:00,3,95688,350000,1954,10454,BA321058446,,
Sold,3300 Arbor WAY ,369900,405000,71,1089,10019,6/24/2021 0:00,6/28/2021 0:00,7/12/2021 0:00,4,95821,369900,1950,10019,ME221072787,,
Sold,1098 Willow Creek DR ,389750,405000,34,1734,6970,6/23/2021 0:00,6/24/2021 0:00,7/16/2021 0:00,1,95991,389750,1987,6970,ME221073243,,
Sold,1767 Cashew Tree ST ,399000,405000,24,2036,6534,6/14/2021 0:00,6/21/2021 0:00,7/20/2021 0:00,7,92545,399000,1997,6534,CRIV21128060,,
Sold,8300 Willie Way ,405000,405000,18,1704,27007,6/7/2021 0:00,6/19/2021 0:00,7/20/2021 0:00,12,96055,405000,2003,27007,CRSN21125016,,
Sold,7164 Stanford Oak DR ,385000,405000,42,1054,8368,6/13/2021 0:00,6/16/2021 0:00,7/7/2021 0:00,3,95842,385000,1979,8368,ME221067837,,
Sold,2209 Crafton WAY ,399000,405000,99,1416,5001,6/13/2021 0:00,6/19/2021 0:00,7/9/2021 0:00,6,95204,399000,1922,5001,ME221040113,,
Sold,1900 67th AVE ,379000,405000,61,1425,6534,6/11/2021 0:00,6/21/2021 0:00,7/8/2021 0:00,10,95822,379000,1960,6534,ME221066410,,
Sold,320 C ST ,374900,405000,0,1164,5001,6/10/2021 0:00,6/15/2021 0:00,7/9/2021 0:00,5,95363,374900,2021,5001,ME221065510,,
Sold,6420 Westbrook DR ,368000,404000,62,1350,6970,6/17/2021 0:00,6/24/2021 0:00,7/15/2021 0:00,7,95621,368000,1959,6970,ME221062930,,
Sold,585 Bluefield AVE ,384900,402000,42,1052,6600,6/16/2021 0:00,6/23/2021 0:00,7/19/2021 0:00,7,95382,384900,1979,6600,ME221069621,,
Sold,2404 Stanley CT ,355000,402000,54,1449,7270,6/11/2021 0:00,6/16/2021 0:00,7/20/2021 0:00,5,95350,355000,1967,7270,ME221066509,,
Sold,3580 Camanche PKWY ,385000,400500,48,1650,21780,6/9/2021 0:00,6/15/2021 0:00,7/15/2021 0:00,6,95640,385000,1973,21780,ME221066094,,
Sold,1523 Norden WAY ,399900,400000,49,1482,6534,2/29/2020 0:00,3/3/2020 0:00,4/7/2020 0:00,3,95695,399900,1972,6534,ME202000686,,
Sold,2523 Tuolumne DR ,399000,400000,30,1521,6970,4/25/2019 0:00,4/28/2019 0:00,5/24/2019 0:00,3,95973,399000,1991,6970,ME201901337,,
Sold,7530 Collett AVE ,400000,400000,73,1143,7149,3/10/2021 0:00,4/11/2021 0:00,6/25/2021 0:00,32,91406,400000,1948,7149,CNSR21151200,,
Sold,25611 Lane ST ,415000,400000,68,1196,8580,12/25/2020 0:00,1/1/2021 0:00,7/1/2021 0:00,7,92354,415000,1953,8580,CREV21128231,,
Sold,3631 Pointer CT ,417000,400000,20,1897,5136,6/28/2021 0:00,6/30/2021 0:00,7/16/2021 0:00,2,95340,417000,2001,5136,ME221076399,,
Sold,3631 Pointer CT ,417000,400000,20,1897,5136,6/28/2021 0:00,6/30/2021 0:00,7/16/2021 0:00,2,95340,417000,2001,5136,CRMC21140571,,
Sold,311 Los Verjeles RD ,370000,400000,61,1500,225205,11/4/2020 0:00,3/30/2021 0:00,6/28/2021 0:00,146,95914,390000,1960,225205,ME202003254,,
Sold,1471 Crestview AVE ,385000,400000,75,1449,7200,6/25/2021 0:00,7/6/2021 0:00,7/16/2021 0:00,11,92404,385000,1946,7200,CRIV21140233,,
Sold,25767 Chula Vista ST ,410000,400000,69,845,8400,6/23/2021 0:00,6/28/2021 0:00,7/16/2021 0:00,5,92373,410000,1952,8400,CREV21138055,,
Sold,3841 La Colina Rd ,199000,400000,67,1082,8375,6/24/2021 0:00,7/2/2021 0:00,7/14/2021 0:00,8,94803,199000,1954,8375,CC40955883,,
Sold,2749 Bridgeford DR ,365000,400000,50,1206,5663,6/24/2021 0:00,6/29/2021 0:00,7/16/2021 0:00,5,95833,365000,1971,5663,ME221072925,,
Sold,4817 Tomasini WAY ,359000,400000,36,1192,5227,6/23/2021 0:00,6/28/2021 0:00,7/13/2021 0:00,5,95823,359000,1985,5227,ME221073184,,
Sold,28387 Santa Rosa RD ,400000,400000,0,2159,46174,6/21/2021 0:00,6/21/2021 0:00,6/22/2021 0:00,0,92585,400000,2021,46174,CRIV21135638,,
Sold,26636 Jaelene ST ,384500,400000,44,1705,7841,6/12/2021 0:00,7/1/2021 0:00,7/16/2021 0:00,19,92586,384500,1977,7841,CRSW21127962,,
