zip_code,county,County_Index,Year_Sale,List Price,Sale Price,Age,Sq Ft Total,Lot Size,DOM,Sale Date
95765,Placer,10,2021,650000,650000,1,1819,5297,3,6/20/2021 0:00
95835,Sacramento,2,2021,449000,500000,18,1358,4726,6,6/29/2021 0:00
95843,Sacramento,2,2021,475000,470000,34,2008,5663,7,7/13/2021 0:00
95928,Butte,9,2019,210000,200000,78,696,2178,199,8/26/2019 0:00
95966,Butte,9,2020,199900,199900,67,1054,9148,25,10/26/2020 0:00
96092,Tehama,32,2021,350000,380000,85,1966,10415,1,6/18/2021 0:00
90248,Los Angeles,0,2021,710000,800000,67,1866,5720,5,6/14/2021 0:00
91326,Los Angeles,0,2021,1329000,1410000,45,2719,7500,6,6/16/2021 0:00
91367,Los Angeles,0,2021,1400000,1411000,60,2491,11683,0,6/25/2021 0:00
91773,Los Angeles,0,2021,899000,950000,74,1529,27297,9,6/19/2021 0:00
91784,San Bernardino,8,2021,809000,895000,45,2565,21344,10,6/17/2021 0:00
92262,Riverside,3,2021,835000,857000,15,2517,10890,2,6/16/2021 0:00
92592,Riverside,3,2021,814900,832000,22,3432,8712,5,6/28/2021 0:00
92677,Orange,1,2021,1350000,1457000,27,2553,12100,53,6/21/2021 0:00
92677,Orange,1,2021,1600000,1540000,26,3221,7975,20,6/22/2021 0:00
93041,Ventura,12,2019,440000,445000,49,1282,4138,94,2/8/2019 0:00
94024,Santa Clara,6,2021,4498000,5350000,17,3189,25860,7,7/1/2021 0:00
94025,San Mateo,11,2021,2367125,2367125,71,1520,5450,0,7/11/2021 0:00
94080,San Mateo,11,2021,898000,1060000,80,890,3600,7,6/24/2021 0:00
94533,Solano,14,2021,550000,525000,32,1705,5510,1,7/1/2021 0:00
94538,Alameda,5,2021,1199888,1600000,59,1748,8236,2,6/24/2021 0:00
94545,Alameda,5,2021,999950,1000000,4,1876,1418,13,6/22/2021 0:00
94605,Alameda,5,2021,739000,955000,70,1992,6150,11,6/22/2021 0:00
94611,Alameda,5,2021,1995000,2710000,21,3888,15016,11,6/29/2021 0:00
95380,Stanislaus,16,2021,299900,330000,63,1480,7985,7,6/18/2021 0:00
95926,Butte,9,2021,429000,425000,60,1894,13068,14,5/28/2021 0:00
91107,Los Angeles,0,2021,1599000,2025000,92,2440,8696,13,6/24/2021 0:00
91367,Los Angeles,0,2021,1249000,1350000,61,1974,7505,0,6/29/2021 0:00
92056,San Diego,7,2021,572000,572000,45,1513,3508,2,5/24/2021 0:00
92612,Orange,1,2021,799900,785000,47,1400,4770,70,5/15/2021 0:00
92833,Orange,1,2021,960000,1150000,47,1490,9400,17,6/10/2021 0:00
92835,Orange,1,2021,849000,890000,56,2645,8395,6,6/23/2021 0:00
93436,Santa Barbara,29,2021,399900,415000,59,1182,6098,4,6/14/2021 0:00
93612,Fresno,31,2021,289000,325000,61,1402,6700,3,6/10/2021 0:00
93635,Merced,27,2021,260000,275000,38,1233,6534,1,6/16/2021 0:00
94002,San Mateo,11,2021,2138000,2500000,59,2380,4000,7,6/25/2021 0:00
94556,Contra Costa,4,2021,1980000,2200000,36,2697,17325,5,6/24/2021 0:00
94559,Napa,25,2021,929000,965000,20,2654,5672,16,7/1/2021 0:00
94565,Contra Costa,4,2021,549000,652500,35,1495,7503,6,6/15/2021 0:00
94568,Alameda,5,2021,1099000,1200000,57,1415,7089,6,6/22/2021 0:00
94707,Alameda,5,2021,799000,980000,72,1088,5980,2,6/11/2021 0:00
94805,Contra Costa,4,2021,849000,1200000,73,1941,7000,7,6/30/2021 0:00
95448,Sonoma,13,2021,990000,1000000,22,2091,5663,21,7/14/2021 0:00
95746,Placer,10,2021,1350000,1250000,48,2850,10106,10,6/20/2021 0:00
95762,El Dorado,18,2021,999000,1265000,18,2871,32234,6,6/24/2021 0:00
95826,Sacramento,2,2021,459000,474000,35,1323,5881,5,6/15/2021 0:00
95928,Butte,9,2021,140000,126000,99,702,10019,6,6/28/2021 0:00
96003,Shasta,30,2020,299000,314000,23,1315,7841,1,8/25/2020 0:00
95032,Santa Clara,6,2021,1900000,2600000,65,1732,8716,9,6/24/2021 0:00
95120,Santa Clara,6,2021,1898000,2120000,59,2558,8722,6,6/17/2021 0:00
95127,Santa Clara,6,2021,850000,950000,71,1036,5547,8,6/23/2021 0:00
95616,Yolo,24,2021,635000,650000,34,1391,4291,8,7/9/2021 0:00
95648,Placer,10,2021,224900,227466,69,912,9583,12,7/6/2021 0:00
95677,Placer,10,2021,600000,615000,32,1997,8207,19,6/28/2021 0:00
91768,Los Angeles,0,2021,409000,427000,37,913,2545,5,6/20/2021 0:00
92610,Orange,1,2021,869900,945000,27,1900,4800,21,6/17/2021 0:00
92612,Orange,1,2021,890000,960000,46,1398,6720,59,7/9/2021 0:00
92672,Orange,1,2021,1899000,2100000,56,1760,10285,11,6/26/2021 0:00
92705,Orange,1,2021,1000000,1075000,72,1830,16500,19,6/28/2021 0:00
92804,Orange,1,2021,798000,883000,66,2098,7662,21,6/25/2021 0:00
92808,Orange,1,2021,1699900,1700000,21,3891,12400,15,5/19/2021 0:00
94531,Contra Costa,4,2021,599900,670000,30,1685,6740,6,7/6/2021 0:00
94601,Alameda,5,2021,628000,630000,109,1212,4560,10,7/3/2021 0:00
95066,Santa Cruz,26,2021,1785000,1785000,25,3298,20691,2,6/9/2021 0:00
95125,Santa Clara,6,2021,1748000,2060000,61,1746,6511,7,6/16/2021 0:00
95340,Merced,27,2021,417000,400000,20,1897,5136,2,6/30/2021 0:00
95354,Stanislaus,16,2021,356500,356500,72,1056,7440,1,6/16/2021 0:00
95678,Placer,10,2021,399900,440000,35,1326,6286,7,6/22/2021 0:00
95747,Placer,10,2021,559900,580000,30,1504,7850,3,6/13/2021 0:00
95818,Sacramento,2,2021,525000,511900,83,1028,3049,10,6/21/2021 0:00
95835,Sacramento,2,2021,650000,658000,18,2363,8455,5,6/23/2021 0:00
95928,Butte,9,2021,499000,505000,2,1040,52272,8,6/25/2021 0:00
95946,Nevada,28,2021,325000,335000,40,1216,16117,8,2/24/2021 0:00
90011,Los Angeles,0,2021,800000,800000,115,1620,7258,1,6/25/2021 0:00
90041,Los Angeles,0,2021,967969,967969,0,2097,1207,0,6/11/2021 0:00
90250,Los Angeles,0,2021,1135000,1265000,59,1593,5985,6,6/23/2021 0:00
90501,Los Angeles,0,2021,599000,649000,72,1509,9002,3,6/21/2021 0:00
91355,Los Angeles,0,2021,739000,769020,47,1574,5200,3,6/14/2021 0:00
92595,Riverside,3,2021,439900,476000,26,1470,7405,24,6/24/2021 0:00
92625,Orange,1,2021,4575000,4575000,18,3409,3750,0,6/14/2021 0:00
92683,Orange,1,2021,799999,800000,62,1326,7700,16,7/2/2021 0:00
92808,Orange,1,2021,948000,1023000,28,1921,5974,16,6/16/2021 0:00
92870,Orange,1,2021,850000,840000,58,1665,7300,39,6/14/2021 0:00
92879,Riverside,3,2021,579900,634500,25,1704,9148,13,6/15/2021 0:00
94080,San Mateo,11,2021,1089000,1380000,68,1020,5016,12,6/29/2021 0:00
94507,Contra Costa,4,2021,2100000,2625000,66,2598,21783,1,6/11/2021 0:00
95037,Santa Clara,6,2021,1845000,1943173,0,3077,10717,0,6/19/2021 0:00
95118,Santa Clara,6,2021,1400000,1580000,38,2072,6116,6,6/15/2021 0:00
95240,San Joaquin,15,2021,575000,590000,25,2540,287060,3,6/25/2021 0:00
95301,Merced,27,2021,335000,380000,47,1809,7400,3,6/12/2021 0:00
95386,Stanislaus,16,2021,345000,355000,18,1229,6450,6,6/21/2021 0:00
95391,San Joaquin,15,2021,1299899,1410000,2,3590,8747,3,6/17/2021 0:00
95662,Sacramento,2,2021,419000,430000,61,1008,12197,2,6/18/2021 0:00
95747,Placer,10,2021,740000,775000,5,3113,5249,4,6/22/2021 0:00
95762,El Dorado,18,2021,599000,605000,2,1650,4356,11,6/22/2021 0:00
90804,Los Angeles,0,2021,710000,710000,98,872,4208,49,7/13/2021 0:00
91006,Los Angeles,0,2021,1388000,1500000,71,2226,8178,7,6/17/2021 0:00
91351,Los Angeles,0,2021,575000,575000,58,1402,6763,0,6/14/2021 0:00
91739,San Bernardino,8,2021,569900,590000,35,1080,4500,12,6/15/2021 0:00
91763,San Bernardino,8,2021,510000,535000,65,1567,7725,5,6/23/2021 0:00
92040,San Diego,7,2021,499950,565000,44,1335,5888,52,6/14/2021 0:00
92592,Riverside,3,2021,625000,650000,30,2761,7405,7,6/21/2021 0:00
92835,Orange,1,2021,899000,1000000,65,2169,9440,37,6/22/2021 0:00
94086,Santa Clara,6,2021,2148000,2350000,54,2144,6179,7,7/7/2021 0:00
94509,Contra Costa,4,2021,700000,700000,55,1796,7200,0,6/17/2021 0:00
94526,Contra Costa,4,2021,1995000,2255000,26,3020,11270,4,6/22/2021 0:00
94587,Alameda,5,2021,1098888,1300000,64,1784,10584,6,6/17/2021 0:00
94610,Alameda,5,2021,5700000,5700000,84,4621,15000,0,6/17/2021 0:00
95403,Sonoma,13,2021,599000,640000,15,1197,3820,19,7/7/2021 0:00
95632,Sacramento,2,2021,415000,450000,17,1674,5083,4,6/13/2021 0:00
95762,El Dorado,18,2021,1100000,1155000,14,2943,16988,1,6/15/2021 0:00
95901,Yuba,21,2020,309900,308900,1,1292,6098,85,5/29/2020 0:00
95928,Butte,9,2019,778000,778000,25,2652,23522,45,7/1/2019 0:00
95965,Butte,9,2019,185000,185000,77,1620,43560,0,9/24/2019 0:00
95993,Sutter,23,2019,165000,165000,38,1272,3920,606,5/26/2019 0:00
95828,Sacramento,2,2021,400000,425000,60,1104,8712,5,6/22/2021 0:00
95966,Butte,9,2020,550000,531670,16,1631,126324,284,8/31/2020 0:00
90026,Los Angeles,0,2021,1250000,1270000,7,1893,1300,2,5/30/2021 0:00
90732,Los Angeles,0,2021,799995,820000,70,928,6075,13,6/9/2021 0:00
91001,Los Angeles,0,2021,825000,1051000,97,1212,7807.14,12,6/22/2021 0:00
91107,Los Angeles,0,2019,1249000,1200000,73,2625,14019,24,3/8/2019 0:00
91911,San Diego,7,2021,699000,715000,64,1841,7000,1,6/12/2021 0:00
92024,San Diego,7,2021,1600000,1710000,45,2802,10007,19,6/30/2021 0:00
92649,Orange,1,2021,1499000,1600000,1,3289,7140,36,6/17/2021 0:00
92708,Orange,1,2021,995000,1015000,56,1875,7201,11,7/2/2021 0:00
92802,Orange,1,2021,750000,725000,64,1628,6720,5,6/22/2021 0:00
92881,Riverside,3,2021,554900,627000,25,1236,12197,12,6/13/2021 0:00
93036,Ventura,12,2021,850000,850000,4,2437,6838,0,5/15/2021 0:00
94043,Santa Clara,6,2021,1850000,1980000,65,1216,4968,0,7/19/2021 0:00
94505,Contra Costa,4,2021,799000,825000,14,2888,7253,5,6/30/2021 0:00
94513,Contra Costa,4,2021,850000,850000,13,1699,22216,7,6/16/2021 0:00
94533,Solano,14,2021,460000,540000,45,1618,6098,19,7/6/2021 0:00
94551,Alameda,5,2021,749888,850000,48,1040,5985,7,6/18/2021 0:00
94585,Solano,14,2021,540000,555000,44,1820,6098,11,7/1/2021 0:00
94590,Solano,14,2021,425000,450000,88,920,3938,13,6/9/2021 0:00
94598,Contra Costa,4,2021,899000,1100000,58,1959,7650,7,6/22/2021 0:00
95037,Santa Clara,6,2021,1299999,1350000,53,2733,38800,4,6/20/2021 0:00
95366,San Joaquin,15,2021,540000,540000,36,1200,6129,0,6/21/2021 0:00
95401,Sonoma,13,2021,599000,655000,45,1240,6599,15,7/2/2021 0:00
95677,Placer,10,2021,599000,627500,21,2035,6469,6,6/16/2021 0:00
95961,Yuba,21,2021,310000,310000,59,1244,6534,12,5/12/2021 0:00
95966,Butte,9,2019,149000,149000,42,1200,6534,8,2/21/2019 0:00
90044,Los Angeles,0,2021,559900,560000,98,937,4100,5,6/16/2021 0:00
91104,Los Angeles,0,2021,1390000,1680000,87,1953,7250,10,6/21/2021 0:00
91364,Los Angeles,0,2021,2395000,2377777,62,3387,17766,1,4/8/2021 0:00
92028,San Diego,7,2021,870000,929000,18,2751,49658,14,6/18/2021 0:00
92154,San Diego,7,2021,850000,915000,17,3148,8690,3,6/21/2021 0:00
92337,San Bernardino,8,2021,559000,660000,21,1518,10000,5,6/17/2021 0:00
92553,Riverside,3,2021,430000,467500,36,1422,10454,72,6/14/2021 0:00
92570,Riverside,3,2021,399995,450000,18,1564,9148,5,6/22/2021 0:00
94588,Alameda,5,2021,1499900,1440563,36,2317,8905,12,6/29/2021 0:00
94611,Alameda,5,2021,1095000,1300000,56,2035,7515,12,6/28/2021 0:00
94904,Marin,17,2021,9500000,9500000,83,6520,28148,1,4/18/2021 0:00
95132,Santa Clara,6,2021,1398000,1722000,51,1940,5971,5,6/15/2021 0:00
95391,San Joaquin,15,2021,1200000,1266000,6,3695,6630,7,6/16/2021 0:00
95603,Placer,10,2021,399000,454000,61,1080,14810,5,6/21/2021 0:00
95621,Sacramento,2,2021,439000,475000,43,1543,7771,4,6/26/2021 0:00
95670,Sacramento,2,2021,938000,1100000,22,3120,12632,4,6/14/2021 0:00
95670,Sacramento,2,2021,434900,443000,66,1474,7410,3,6/14/2021 0:00
95901,Yuba,21,2021,359748,372500,16,1360,6514,0,5/20/2021 0:00
91750,Los Angeles,0,2021,799900,865000,46,1773,10199,23,6/30/2021 0:00
92081,San Diego,7,2021,900000,955000,32,2192,7491,4,6/13/2021 0:00
92692,Orange,1,2021,1550000,1550000,41,3418,6474,0,4/30/2021 0:00
93010,Ventura,12,2021,749900,760000,49,1656,8079,7,6/24/2021 0:00
93063,Ventura,12,2021,699999,735000,57,1835,6500,4,6/15/2021 0:00
94402,San Mateo,11,2021,2895000,3000000,85,2930,7670,0,6/11/2021 0:00
94559,Napa,25,2021,1050000,1275000,98,1405,7405,5,7/7/2021 0:00
94568,Alameda,5,2021,895000,840000,61,1116,6555,16,3/26/2021 0:00
95382,Stanislaus,16,2021,585000,620000,20,2207,6970,1,6/26/2021 0:00
95648,Placer,10,2021,1350000,1430000,16,4012,16117,4,6/19/2021 0:00
95673,Sacramento,2,2021,450000,470000,61,2000,13068,20,6/14/2021 0:00
95765,Placer,10,2021,679000,679000,20,2485,5397,5,6/15/2021 0:00
90266,Los Angeles,0,2021,4675000,5008000,80,1388,5720,14,7/7/2021 0:00
90280,Los Angeles,0,2021,637777,647777,41,1476,3646,7,6/24/2021 0:00
90621,Orange,1,2021,570000,570000,81,1093,6750,9,6/17/2021 0:00
90638,Los Angeles,0,2021,675000,727000,65,1269,6493,11,6/24/2021 0:00
90815,Los Angeles,0,2021,959000,960000,74,1386,6434,0,6/16/2021 0:00
91006,Los Angeles,0,2021,2345000,2345000,0,3954,8975,0,3/8/2021 0:00
91350,Los Angeles,0,2021,975000,1000000,5,3153,41411,5,6/27/2021 0:00
92115,San Diego,7,2021,625000,690000,80,1021,6000,20,6/26/2021 0:00
92314,San Bernardino,8,2021,312000,320000,54,870,3500,4,6/14/2021 0:00
92346,San Bernardino,8,2021,375000,375000,33,1289,5250,1,6/16/2021 0:00
92392,San Bernardino,8,2021,350000,380000,34,1514,18000,5,6/16/2021 0:00
92506,Riverside,3,2021,725000,750000,44,2452,12197,7,6/23/2021 0:00
92562,Riverside,3,2021,629900,635000,19,2371,6534,9,6/18/2021 0:00
92646,Orange,1,2021,1330000,1330000,53,2072,6000,5,6/19/2021 0:00
92657,Orange,1,2021,6250000,6350000,16,4099,8451,3,6/13/2021 0:00
92870,Orange,1,2021,975000,1060000,55,2631,8250,0,7/3/2021 0:00
93908,Monterey,22,2021,800000,822000,40,1602,5501,1,6/15/2021 0:00
93955,Monterey,22,2021,573000,590000,62,1040,3650,10,7/5/2021 0:00
90044,Los Angeles,0,2021,419900,455000,71,768,6085,1,6/12/2021 0:00
91307,Los Angeles,0,2021,999000,1020000,62,1827,7815,1,6/13/2021 0:00
91367,Los Angeles,0,2021,1150000,1150000,67,1801,7511,0,6/15/2021 0:00
91730,San Bernardino,8,2021,589000,625000,33,1438,4000,9,6/15/2021 0:00
91745,Los Angeles,0,2021,850000,850000,59,1963,10014,0,6/23/2021 0:00
92672,Orange,1,2021,1798800,1649995,56,1575,6300,59,6/14/2021 0:00
92692,Orange,1,2021,910000,910000,42,1503,3478,0,6/12/2021 0:00
94523,Contra Costa,4,2021,999000,1255000,58,2022,10800,7,6/23/2021 0:00
94580,Alameda,5,2021,788000,825000,77,1208,5000,7,6/24/2021 0:00
94597,Contra Costa,4,2021,2795000,3025000,0,5068,33800,7,7/1/2021 0:00
94925,Marin,17,2021,2400000,2730000,66,1924,8294,6,6/15/2021 0:00
94952,Sonoma,13,2021,1200000,1250000,56,1732,39040,38,7/8/2021 0:00
95386,Stanislaus,16,2021,460000,525000,16,2302,8050,5,6/15/2021 0:00
95631,Placer,10,2021,459000,465000,43,1753,12632,4,6/13/2021 0:00
95742,Sacramento,2,2021,560000,574250,16,1973,6717,5,6/22/2021 0:00
95765,Placer,10,2021,599800,650000,25,1974,8137,5,6/22/2021 0:00
95829,Sacramento,2,2021,425000,508000,28,1350,4726,5,6/16/2021 0:00
91767,Los Angeles,0,2021,375000,450000,69,1344,6299,8,6/21/2021 0:00
92503,Riverside,3,2021,497000,497000,66,1122,7841,20,6/14/2021 0:00
92868,Orange,1,2021,509000,552000,49,1602,873,11,6/28/2021 0:00
94403,San Mateo,11,2021,1488000,1672200,74,990,5940,8,6/26/2021 0:00
94519,Contra Costa,4,2021,550000,605000,67,1108,5490,1,6/19/2021 0:00
94558,Napa,25,2021,1500000,1500000,31,2494,8489,13,4/6/2021 0:00
94563,Contra Costa,4,2021,1000000,1125000,63,1484,23625,0,7/13/2021 0:00
95119,Santa Clara,6,2021,1149000,1289700,51,1300,6137,6,6/16/2021 0:00
95204,San Joaquin,15,2021,399000,405000,99,1416,5001,6,6/19/2021 0:00
95240,San Joaquin,15,2021,435000,455000,61,1767,6399,4,6/21/2021 0:00
95376,San Joaquin,15,2021,659900,700000,32,2383,6046,6,6/30/2021 0:00
95650,Placer,10,2021,675000,685000,32,1723,9884,11,6/21/2021 0:00
95691,Yolo,24,2021,499900,550000,17,1532,4792,5,6/19/2021 0:00
95912,Colusa,36,2020,288808,300000,96,1614,6098,0,6/27/2020 0:00
90232,Los Angeles,0,2021,1699000,1925000,64,2082,6301,12,6/21/2021 0:00
90241,Los Angeles,0,2021,600000,600000,61,1826,6057,4,6/1/2021 0:00
90242,Los Angeles,0,2021,699999,705000,70,1663,6747,9,6/30/2021 0:00
90277,Los Angeles,0,2021,2400000,2400000,69,2350,6101,0,5/29/2021 0:00
90720,Orange,1,2021,2050000,2050000,62,3973,9680,15,6/29/2021 0:00
91106,Los Angeles,0,2021,2850000,3235000,71,3070,21963,42,7/5/2021 0:00
92123,San Diego,7,2021,749000,730000,64,1138,5900,12,6/14/2021 0:00
92139,San Diego,7,2021,499000,515000,35,1459,1364,6,6/20/2021 0:00
92679,Orange,1,2021,730000,730000,24,1566,3380,0,7/14/2021 0:00
92867,Orange,1,2021,999900,1085000,51,1985,8362,9,6/17/2021 0:00
93003,Ventura,12,2019,732000,722000,22,2342,3653,14,7/9/2019 0:00
93454,Santa Barbara,29,2021,509900,545000,44,1494,13504,5,6/23/2021 0:00
94080,San Mateo,11,2021,950000,1100000,73,1270,4500,0,6/10/2021 0:00
94549,Contra Costa,4,2021,1430000,1430000,75,1756,6890,0,6/18/2021 0:00
94556,Contra Costa,4,2021,2395000,2675000,46,3371,36000,8,6/24/2021 0:00
94565,Contra Costa,4,2021,378000,465000,65,1063,8000,5,6/15/2021 0:00
95425,Sonoma,13,2021,1100000,1074000,16,2853,13068,8,6/1/2021 0:00
95688,Solano,14,2021,740000,740000,45,2125,7841,26,6/1/2021 0:00
95746,Placer,10,2021,850000,900000,31,2777,8825,10,6/21/2021 0:00
95762,El Dorado,18,2021,599000,625000,16,1703,6970,5,6/30/2021 0:00
95954,Butte,9,2020,76900,72000,50,768,10019,260,7/20/2020 0:00
95993,Sutter,23,2021,749900,775000,55,1972,36590,4,4/19/2021 0:00
94061,San Mateo,11,2021,1850000,1850000,68,1250,6322,0,6/16/2021 0:00
94112,San Francisco,19,2021,989000,1050000,112,1217,2750,12,6/23/2021 0:00
94403,San Mateo,11,2021,1998000,2202000,70,1560,5500,5,6/14/2021 0:00
94523,Contra Costa,4,2021,849000,910000,34,1857,4000,7,7/1/2021 0:00
94530,Contra Costa,4,2021,998000,1552000,75,1477,4100,14,6/29/2021 0:00
94536,Alameda,5,2021,998000,1230000,66,1136,6133,10,6/20/2021 0:00
95070,Santa Clara,6,2021,5700000,5739000,66,3826,24869,0,7/5/2021 0:00
95206,San Joaquin,15,2021,480000,510000,25,2040,6841,6,6/30/2021 0:00
95608,Sacramento,2,2021,610000,625000,66,1740,13068,7,6/16/2021 0:00
95691,Yolo,24,2021,890000,932535,3,2951,6098,1,6/18/2021 0:00
95827,Sacramento,2,2021,498800,547000,17,1850,5356,7,6/22/2021 0:00
95835,Sacramento,2,2021,575000,653000,21,2088,7980,5,6/15/2021 0:00
95953,Sutter,23,2021,312500,335000,47,1500,8712,13,4/26/2021 0:00
95965,Butte,9,2019,185000,185000,71,1064,7405,0,7/18/2019 0:00
95974,Butte,9,2020,210000,205000,92,1481,16988,42,9/10/2020 0:00
90045,Los Angeles,0,2021,1249000,1370000,79,1391,7807,6,6/16/2021 0:00
90046,Los Angeles,0,2021,1850000,1975000,98,1950,6499,10,6/27/2021 0:00
90713,Los Angeles,0,2021,525000,555000,70,888,5028,5,6/21/2021 0:00
91343,Los Angeles,0,2019,599000,635000,64,1500,7031,9,9/5/2019 0:00
91401,Los Angeles,0,2021,2795000,2700000,4,4538,7501,1,6/15/2021 0:00
92382,San Bernardino,8,2021,175000,187000,64,736,13200,4,6/20/2021 0:00
92562,Riverside,3,2021,635000,630000,17,2224,7840,6,6/27/2021 0:00
92584,Riverside,3,2021,499900,505000,13,1910,6534,10,6/20/2021 0:00
92840,Orange,1,2021,815000,830000,67,1674,7524,10,6/25/2021 0:00
94044,San Mateo,11,2021,1330000,1330000,54,1450,6500,1,6/16/2021 0:00
94508,Napa,25,2021,4000000,3400000,15,5972,151589,0,6/1/2021 0:00
94544,Alameda,5,2021,850000,955000,70,1191,6900,3,6/25/2021 0:00
94582,Contra Costa,4,2021,1289000,1550000,17,2243,4364,3,6/21/2021 0:00
94806,Contra Costa,4,2021,895000,985000,16,3048,5576,0,6/18/2021 0:00
95124,Santa Clara,6,2021,2224500,2359000,56,2356,10325,3,6/19/2021 0:00
95368,Stanislaus,16,2021,444900,500000,29,1820,5985,7,6/16/2021 0:00
95497,Sonoma,13,2021,1200000,1453000,16,1545,10149,15,7/6/2021 0:00
95678,Placer,10,2021,485000,485000,47,1182,7523,0,6/23/2021 0:00
95747,Placer,10,2021,565000,577000,6,1645,4326,14,6/28/2021 0:00
95757,Sacramento,2,2021,620000,650000,17,2333,7584,4,6/20/2021 0:00
95973,Butte,9,2021,399500,425000,35,1473,10890,6,6/19/2021 0:00
91307,Los Angeles,0,2021,749995,785000,61,1300,7586,0,6/10/2021 0:00
91364,Los Angeles,0,2021,825000,865000,40,1813,6155,9,6/23/2021 0:00
92220,Riverside,3,2021,339000,351000,33,1452,5227,6,6/15/2021 0:00
92532,Riverside,3,2021,549900,560000,15,2707,5227,13,6/28/2021 0:00
92596,Riverside,3,2021,660000,720000,18,3277,10890,3,6/17/2021 0:00
92673,Orange,1,2021,949000,1060000,34,1706,8400,19,6/18/2021 0:00
92694,Orange,1,2021,1699999,1790000,13,3598,9000,24,6/30/2021 0:00
92867,Orange,1,2021,799000,845000,65,1353,7035,9,6/19/2021 0:00
93036,Ventura,12,2020,540000,540000,60,1482,6622,68,5/29/2020 0:00
94025,San Mateo,11,2021,1299000,1521000,71,1140,6500,7,6/25/2021 0:00
94551,Alameda,5,2021,925000,995000,51,1120,7817,6,6/21/2021 0:00
94591,Solano,14,2021,599000,662000,34,1516,6460,8,6/24/2021 0:00
94602,Alameda,5,2021,965000,1330000,101,1288,7232,8,6/18/2021 0:00
94703,Alameda,5,2021,1462000,1462000,91,1097,3100,0,6/16/2021 0:00
94947,Marin,17,2021,899000,950000,61,1719,8002,28,7/12/2021 0:00
95337,San Joaquin,15,2021,649950,710000,4,2408,6098,4,6/21/2021 0:00
95661,Placer,10,2021,525000,555000,59,1750,13234,2,6/13/2021 0:00
95677,Placer,10,2021,649900,690000,27,2480,11008,4,6/14/2021 0:00
95687,Solano,14,2021,525000,520000,34,1382,7174,7,6/16/2021 0:00
95757,Sacramento,2,2021,900000,950000,16,3885,15900,4,7/6/2021 0:00
95826,Sacramento,2,2021,479000,500000,49,1525,8960,7,6/18/2021 0:00
90041,Los Angeles,0,2021,1298000,1515000,96,1496,7500,12,6/27/2021 0:00
90265,Los Angeles,0,2021,12500000,12500000,64,3107,6644,0,6/9/2021 0:00
90740,Orange,1,2021,1325000,1325000,54,2748,5353,20,6/14/2021 0:00
91344,Los Angeles,0,2021,739900,761000,68,1762,7687,6,6/14/2021 0:00
92130,San Diego,7,2021,1899000,1899000,3,2992,4873,9,7/1/2021 0:00
92277,San Bernardino,8,2021,250000,255000,16,1145,8450,6,6/21/2021 0:00
92504,Riverside,3,2021,749000,737500,32,2490,109336,4,6/13/2021 0:00
92591,Riverside,3,2021,574900,625000,33,1674,8712,13,6/30/2021 0:00
92649,Orange,1,2021,989000,1030000,57,1292,6790,17,6/25/2021 0:00
92688,Orange,1,2021,949000,1045000,32,1861,7000,6,6/26/2021 0:00
92705,Orange,1,2021,740000,835000,52,1501,6042,4,6/21/2021 0:00
92708,Orange,1,2021,939000,1010000,57,1663,7137,25,6/16/2021 0:00
92805,Orange,1,2021,815000,795000,74,1907,5698,23,7/2/2021 0:00
92870,Orange,1,2021,949800,970000,58,2007,7800,6,6/16/2021 0:00
93446,San Luis Obispo,20,2021,565000,605000,2,1639,2890,5,6/13/2021 0:00
94521,Contra Costa,4,2021,719000,818000,65,1390,5700,5,6/21/2021 0:00
94544,Alameda,5,2021,699000,835000,66,1379,5035,12,6/28/2021 0:00
94553,Contra Costa,4,2021,749000,825000,28,1490,3100,10,6/28/2021 0:00
94949,Marin,17,2021,1725000,1725000,16,2768,8237,0,6/18/2021 0:00
95110,Santa Clara,6,2021,888888,1100000,73,1294,5381,0,7/13/2021 0:00
95148,Santa Clara,6,2021,998000,1004500,48,1259,6252,8,7/1/2021 0:00
95354,Stanislaus,16,2021,315000,325000,71,905,5662,9,6/21/2021 0:00
95618,Yolo,24,2021,610000,600000,44,1466,4874,29,7/15/2021 0:00
95624,Sacramento,2,2021,669888,724888,16,2647,8233,6,6/23/2021 0:00
95660,Sacramento,2,2021,374999,395000,44,1261,6970,6,6/22/2021 0:00
95662,Sacramento,2,2021,399000,399000,74,1149,36399,4,6/22/2021 0:00
95757,Sacramento,2,2021,630000,690000,17,2650,6011,5,6/21/2021 0:00
95816,Sacramento,2,2021,399000,450000,101,723,3049,13,6/28/2021 0:00
90045,Los Angeles,0,2021,1749000,1825000,72,2049,5721,3,6/25/2021 0:00
90210,Los Angeles,0,2021,3395000,3395000,67,2250,11941,5,6/16/2021 0:00
90275,Los Angeles,0,2021,1180000,1285000,64,1649,14248,11,6/15/2021 0:00
90047,Los Angeles,0,2021,635000,670000,84,1423,6128,4,6/20/2021 0:00
90631,Orange,1,2021,689900,720000,64,1154,7800,18,6/19/2021 0:00
91709,San Bernardino,8,2021,1250000,1200000,16,3290,7405,6,6/30/2021 0:00
92131,San Diego,7,2021,999900,1165000,24,2148,4313,4,6/17/2021 0:00
92563,Riverside,3,2021,724999,820000,18,3658,7405,376,6/14/2021 0:00
92583,Riverside,3,2021,401800,450000,16,2144,8276,12,6/22/2021 0:00
92587,Riverside,3,2021,875000,875000,34,1826,9148,3,6/18/2021 0:00
